x,y,z,faction
-2.1250555515289307,-3.4392733573913574,2.900505542755127,Indian Ocean
3.9545786380767822,0.6253954172134399,-2.9068260192871094,Pacific Ocean
3.6474876403808594,0.640684187412262,3.303612470626831,Pacific Ocean
-0.9016003608703613,4.864502906799316,-0.6307907104492188,North America
2.6462697982788086,0.887481689453125,4.109492778778076,Asia
0.46964970231056213,1.8401000499725342,4.5774993896484375,Asia
0.22685129940509796,1.6736152172088623,4.681657791137695,Asia
2.0782358646392822,1.0324811935424805,-4.388029098510742,Pacific Ocean
2.516202211380005,4.108639717102051,1.2558987140655518,Asia
-3.3905463218688965,2.284968376159668,-2.822382688522339,Atlantic Ocean
4.474944114685059,-2.1897897720336914,-0.09490232914686203,Pacific Ocean
3.332916021347046,3.3416671752929688,-1.5706264972686768,Pacific Ocean
-3.8809754848480225,-3.114039421081543,-0.12332821637392044,Atlantic Ocean
1.6995435953140259,2.2888872623443604,-4.06544828414917,North America
2.7517359256744385,1.9771320819854736,-3.6118545532226562,Pacific Ocean
-3.903326988220215,2.4055967330932617,1.9122155904769897,Africa
3.923835277557373,-1.780609130859375,2.484178066253662,Oceania
-4.517304420471191,2.0054874420166016,-0.3812149167060852,Africa
1.6147856712341309,0.6053526401519775,-4.645325660705566,Pacific Ocean
2.447875738143921,-4.333650588989258,-0.23736417293548584,Pacific Ocean
-4.567461967468262,1.372363567352295,1.3983268737792969,Africa
-0.48771029710769653,3.1604573726654053,3.7952396869659424,Asia
4.822207450866699,-0.044479385018348694,-1.2619298696517944,Pacific Ocean
-2.241462230682373,3.4590208530426025,-2.784759521484375,Atlantic Ocean
1.592465877532959,-2.6463823318481445,-3.8786380290985107,Pacific Ocean
-4.27299165725708,2.3846518993377686,0.8746857643127441,Africa
-0.9813126921653748,0.05332755297422409,-4.859151840209961,South America
4.329354286193848,2.476386308670044,0.022836890071630478,Pacific Ocean
3.570739269256592,1.3343520164489746,-3.1746459007263184,Pacific Ocean
-0.9342725276947021,-4.896356582641602,-0.16111290454864502,Antartic
-4.274545669555664,-0.38607242703437805,-2.543410539627075,Atlantic Ocean
-0.5848965644836426,2.814899206161499,-4.049503803253174,North America
-2.2412595748901367,2.807258367538452,-3.4428772926330566,Atlantic Ocean
-4.241143226623535,2.2433972358703613,-1.3265714645385742,Atlantic Ocean
-4.40428352355957,1.8096282482147217,1.4208484888076782,Africa
-0.009283291175961494,-4.8509745597839355,1.172654390335083,Antartic
-1.2355817556381226,-3.894798994064331,-2.8497157096862793,South America
-0.09361628443002701,-4.931092262268066,-0.7760018110275269,Antartic
-1.9700648784637451,3.5142416954040527,2.9191203117370605,Asia
-4.315045356750488,-1.437131404876709,-1.9606990814208984,Atlantic Ocean
-3.255481481552124,-3.152864694595337,-2.053032636642456,Atlantic Ocean
-2.725553512573242,3.4151289463043213,2.3951618671417236,Asia
2.9339611530303955,-0.990422785282135,-3.8710579872131348,Pacific Ocean
1.2288963794708252,-4.450242519378662,1.873976707458496,Antartic
-4.750276565551758,-0.4964178800582886,-1.4002035856246948,Atlantic Ocean
-1.8415409326553345,2.4034030437469482,-3.934032917022705,Atlantic Ocean
0.5852116346359253,-4.922690391540527,-0.5866424441337585,Antartic
3.4343721866607666,-2.1801352500915527,-2.8394289016723633,Pacific Ocean
-4.924585819244385,-0.35822829604148865,0.4665229320526123,Atlantic Ocean
-0.6794219017028809,-3.314554452896118,-3.6446330547332764,Pacific Ocean
-1.3148751258850098,-1.18531334400177,4.658270359039307,Indian Ocean
4.279187202453613,2.324795722961426,-1.1041065454483032,Pacific Ocean
1.3910709619522095,0.780855655670166,-4.712104797363281,Pacific Ocean
-4.57181978225708,-0.30302953720092773,1.886304259300232,Africa
-3.4344191551208496,-1.23220694065094,-3.398912191390991,South America
3.6964221000671387,-2.5600671768188477,-2.1556484699249268,Pacific Ocean
3.5077381134033203,3.086026668548584,-1.6873955726623535,Pacific Ocean
2.799621820449829,-2.4358978271484375,3.2966480255126953,Oceania
4.19157075881958,-2.572164535522461,-0.6270020008087158,Pacific Ocean
-3.0355441570281982,2.249418020248413,-3.246279716491699,Atlantic Ocean
-4.702702045440674,1.5754603147506714,0.2759043276309967,Africa
4.271053314208984,-2.475302219390869,-0.47068458795547485,Pacific Ocean
-1.6524543762207031,-4.668208599090576,0.5725839734077454,Indian Ocean
2.5719029903411865,0.16469557583332062,-4.260387420654297,Pacific Ocean
4.232986927032471,1.101649522781372,2.4023303985595703,Pacific Ocean
2.5763187408447266,0.41628673672676086,-4.244103908538818,Pacific Ocean
-4.244263172149658,-1.4007333517074585,2.1580028533935547,Africa
1.0581492185592651,-3.376380443572998,-3.5148849487304688,Pacific Ocean
-2.1965396404266357,-2.4667716026306152,-3.7359461784362793,South America
0.3819383680820465,-0.1987629234790802,-4.938060760498047,Pacific Ocean
3.731302261352539,-0.5391116142272949,-3.2171201705932617,Pacific Ocean
3.8028218746185303,1.5749261379241943,2.7624118328094482,Pacific Ocean
-2.0957536697387695,-4.4654436111450195,-0.7042911648750305,Atlantic Ocean
3.9446229934692383,2.1193060874938965,-2.182076930999756,Pacific Ocean
-4.559230327606201,1.9807337522506714,-0.14442995190620422,Africa
4.562143802642822,0.20323215425014496,1.9096640348434448,Pacific Ocean
-3.1649346351623535,3.86594557762146,0.03043966181576252,Europa
-0.24665407836437225,4.76168966293335,-1.465349555015564,North America
-3.910752058029175,0.9538183808326721,-2.8904247283935547,Atlantic Ocean
-0.35617658495903015,3.9348063468933105,3.028860330581665,Asia
-2.4673783779144287,-4.3245015144348145,-0.22335335612297058,Atlantic Ocean
-2.807486057281494,0.15151089429855347,-4.079617977142334,South America
-2.4853882789611816,4.1189188957214355,-1.2925626039505005,Atlantic Ocean
3.5999197959899902,2.295867919921875,2.5418126583099365,Pacific Ocean
-0.5642561316490173,3.4544122219085693,3.535301685333252,Asia
-4.061518669128418,-0.4488431513309479,2.8069803714752197,Africa
-2.867283344268799,2.683257579803467,3.0567467212677,Asia
-4.503540992736816,0.9516588449478149,1.8337665796279907,Africa
1.3153516054153442,3.347804546356201,3.4332966804504395,Asia
0.9103381633758545,-3.4570891857147217,-3.486872911453247,Pacific Ocean
-3.42429518699646,3.6051418781280518,0.18153972923755646,Europa
-0.2560364603996277,-4.7229461669921875,1.5731277465820312,Antartic
3.0019726753234863,-2.0031485557556152,3.405719518661499,Oceania
-1.2703458070755005,4.794730186462402,0.5727671980857849,Artic Ocean
4.791320323944092,1.0470237731933594,0.7274153828620911,Pacific Ocean
3.645090103149414,-0.19227245450019836,-3.373774290084839,Pacific Ocean
-1.8222029209136963,3.689255714416504,2.798393726348877,Asia
0.6239451169967651,-4.543609619140625,1.9671483039855957,Antartic
2.3697311878204346,-4.034186840057373,1.6916614770889282,Indian Ocean
1.6433374881744385,-0.7178875207901001,-4.61690092086792,Pacific Ocean
-4.754755020141602,1.490623116493225,0.06107108294963837,Africa
-4.923279285430908,-0.08086926490068436,0.49421456456184387,Atlantic Ocean
-1.114108920097351,0.21061068773269653,4.841668128967285,Indian Ocean
4.21337890625,-1.8204556703567505,1.8695480823516846,Pacific Ocean
3.7452123165130615,1.4800655841827393,2.880776882171631,Pacific Ocean
3.031461477279663,3.8252367973327637,1.0043343305587769,Pacific Ocean
0.23960162699222565,3.3414816856384277,-3.6806294918060303,North America
1.961683750152588,-4.303668022155762,-1.575291633605957,Pacific Ocean
-2.4211599826812744,4.1470746994018555,-1.3442845344543457,Atlantic Ocean
-3.7117161750793457,-1.967199444770813,-2.628620147705078,Atlantic Ocean
3.6801645755767822,-1.6281347274780273,-2.8979814052581787,Pacific Ocean
1.1731805801391602,4.487181186676025,-1.827640175819397,North America
0.4467756748199463,-2.749135732650757,-4.10767936706543,Pacific Ocean
-1.037301778793335,4.27788782119751,2.3462533950805664,Asia
3.752262592315674,1.1003155708312988,3.0448758602142334,Pacific Ocean
-1.633225679397583,2.648174285888672,3.8605852127075195,Asia
-3.133848190307617,2.9906086921691895,2.426534652709961,Asia
-0.4999236464500427,-4.680519104003906,1.6453813314437866,Antartic
-4.968540191650391,-0.21653485298156738,-0.15042950212955475,Atlantic Ocean
3.377662181854248,3.4540605545043945,-1.1981886625289917,Pacific Ocean
-1.615861415863037,-1.5733299255371094,-4.416929721832275,South America
-3.7151403427124023,-1.4615033864974976,2.9284369945526123,Africa
-2.138946294784546,3.581559181213379,2.699455499649048,Asia
3.0309832096099854,-0.6110697984695435,3.8617701530456543,Pacific Ocean
4.722387313842773,1.4160685539245605,0.46560096740722656,Pacific Ocean
0.5842454433441162,-0.8708381056785583,-4.8386311531066895,Pacific Ocean
-0.7294464707374573,-4.941193580627441,0.07800543308258057,Antartic
-0.9140336513519287,1.6847976446151733,4.586452484130859,Asia
-1.1825835704803467,2.921069860458374,-3.8608551025390625,Atlantic Ocean
-3.1560540199279785,0.5325578451156616,-3.7792861461639404,Atlantic Ocean
2.686784029006958,0.2736686170101166,-4.17223596572876,Pacific Ocean
-3.3920223712921143,3.408745765686035,1.2865464687347412,Europa
-4.899872779846191,0.8867071270942688,-0.10250217467546463,Africa
-1.9108915328979492,3.50762939453125,2.9733734130859375,Asia
-0.6688135862350464,4.839122772216797,1.0250563621520996,Artic Ocean
-2.074308395385742,4.401012420654297,1.0782182216644287,Europa
1.1726505756378174,1.2169194221496582,-4.685101509094238,Pacific Ocean
3.0006632804870605,-0.19942618906497955,-3.9313883781433105,Pacific Ocean
-4.675744533538818,1.4730441570281982,0.698634684085846,Africa
0.8637132048606873,4.3884992599487305,-2.1890742778778076,North America
3.798128366470337,0.8283500075340271,-3.0652847290039062,Pacific Ocean
2.2441794872283936,-4.429662704467773,-0.377144992351532,Pacific Ocean
-3.1286983489990234,3.843886613845825,0.4850923717021942,Europa
3.9407432079315186,0.5584484338760376,2.93984317779541,Pacific Ocean
-2.1088149547576904,-0.47283709049224854,-4.460238456726074,South America
-3.2780840396881104,1.9042847156524658,-3.2382473945617676,Atlantic Ocean
-4.186306953430176,0.6666122078895569,2.59560489654541,Africa
-4.376576900482178,-1.9593801498413086,1.3192172050476074,Africa
-4.647781848907471,-0.6663773059844971,-1.5871268510818481,Atlantic Ocean
1.7821555137634277,-0.28245559334754944,-4.614959716796875,Pacific Ocean
3.8416032791137695,-3.1380765438079834,-0.27384787797927856,Pacific Ocean
-2.359774112701416,4.163073539733887,1.4072656631469727,Europa
-2.0452706813812256,4.38899040222168,1.1981828212738037,Europa
4.542863845825195,-1.9484233856201172,-0.37533998489379883,Pacific Ocean
1.4545111656188965,-4.6021904945373535,-1.2747418880462646,Pacific Ocean
-1.429567575454712,2.931342840194702,-3.749582052230835,Atlantic Ocean
4.091233253479004,-2.3836727142333984,-1.4931092262268066,Pacific Ocean
3.7090394496917725,1.4717590808868408,2.931708812713623,Pacific Ocean
-0.42243823409080505,1.1164731979370117,4.812012672424316,Indian Ocean
4.900643825531006,-0.7936697006225586,0.19377322494983673,Pacific Ocean
-2.2423601150512695,-2.906581163406372,-3.360600709915161,South America
-2.1828973293304443,-2.52915620803833,-3.699004650115967,South America
-3.778325080871582,2.447772264480591,2.1475493907928467,Africa
-4.26448392868042,2.333405017852783,-1.1540420055389404,Atlantic Ocean
-1.3793855905532837,2.102163314819336,4.285099506378174,Asia
4.59049129486084,-1.111077070236206,-1.5323960781097412,Pacific Ocean
0.2966320812702179,2.965303897857666,-3.9791650772094727,North America
4.082466125488281,0.4259950518608093,-2.7847957611083984,Pacific Ocean
-0.5923922061920166,-4.95863676071167,-0.09353498369455338,Antartic
3.7711551189422607,-2.659489631652832,1.8313019275665283,Pacific Ocean
0.6948919296264648,-4.393498420715332,2.2486486434936523,Indian Ocean
-0.9327244758605957,1.7375941276550293,4.56105899810791,Asia
-1.3692569732666016,4.164712429046631,2.3840014934539795,Asia
-3.827223062515259,1.7047441005706787,-2.663753032684326,Atlantic Ocean
-4.215063095092773,1.707448124885559,1.9926543235778809,Africa
1.0615044832229614,2.097078561782837,-4.387959003448486,Central America
-0.8861089944839478,0.43522387742996216,-4.858764171600342,South America
1.6809213161468506,-3.0114212036132812,3.575554370880127,Indian Ocean
-0.6461549401283264,-3.212771415710449,3.731818914413452,Indian Ocean
-2.8106579780578613,0.5825831294059753,-4.035725116729736,Atlantic Ocean
4.749652862548828,-0.9507835507392883,1.1766345500946045,Pacific Ocean
-4.747664451599121,-1.2181940078735352,0.6947271823883057,Atlantic Ocean
-4.0294084548950195,2.166323661804199,1.9244766235351562,Africa
-2.324256420135498,-2.9094936847686768,3.2947988510131836,Indian Ocean
-4.609836578369141,1.6828373670578003,-0.7428839206695557,Africa
-4.545753479003906,-1.9880259037017822,0.22273080050945282,Atlantic Ocean
0.12543849647045135,4.983750343322754,-0.20062695443630219,Artic Ocean
3.6147468090057373,2.2705352306365967,2.540410280227661,Pacific Ocean
0.7671844959259033,3.900078296661377,-3.0239486694335938,North America
1.6844468116760254,-0.6927112340927124,4.603586196899414,Indian Ocean
4.503294944763184,-0.6438659429550171,1.9439642429351807,Pacific Ocean
3.978212594985962,-2.755201816558838,1.1806294918060303,Pacific Ocean
0.19886010885238647,4.726947784423828,1.5693939924240112,Asia
1.869947075843811,-4.283684253692627,-1.7576574087142944,Pacific Ocean
4.27570915222168,-1.7666077613830566,-1.7796661853790283,Pacific Ocean
3.9661900997161865,-0.46258753538131714,-2.9281387329101562,Pacific Ocean
3.0467159748077393,2.169556140899658,-3.281057834625244,Pacific Ocean
-1.6016923189163208,4.649430751800537,0.8320174813270569,Artic Ocean
-1.106032133102417,-3.9234752655029297,2.859781265258789,Indian Ocean
-3.656893491744995,2.9158272743225098,-1.6860406398773193,Atlantic Ocean
-3.579967737197876,-1.665198802947998,-3.0116469860076904,South America
3.5897648334503174,2.872323751449585,-1.9339004755020142,Pacific Ocean
-2.1421422958374023,-1.0420962572097778,4.35866641998291,Indian Ocean
-1.4884308576583862,3.510307550430298,3.1928093433380127,Asia
0.3061005771160126,-1.3536137342453003,-4.760885238647461,Pacific Ocean
-1.3287558555603027,-2.267895221710205,-4.228818893432617,Pacific Ocean
-1.7441458702087402,-4.667690277099609,0.1379680186510086,Indian Ocean
1.033571720123291,-2.4496803283691406,-4.212529182434082,Pacific Ocean
2.6207034587860107,-4.255740642547607,0.0029489805456250906,Pacific Ocean
-4.891809940338135,0.9448342323303223,0.1030576080083847,Africa
4.585512161254883,-1.8892484903335571,0.2466285228729248,Pacific Ocean
4.757826328277588,-1.1342153549194336,-0.7962684035301208,Pacific Ocean
3.8249378204345703,-1.2365775108337402,2.88798451423645,Oceania
4.43250846862793,1.638389229774475,1.5310263633728027,Pacific Ocean
-0.4624549150466919,-0.9293525815010071,4.846622467041016,Indian Ocean
1.1825326681137085,-3.0307281017303467,-3.7651381492614746,Pacific Ocean
-3.2878875732421875,-2.372174024581909,-2.8741488456726074,Atlantic Ocean
2.079383373260498,3.7629308700561523,2.5024685859680176,Asia
1.6213937997817993,2.2608890533447266,4.110870361328125,Asia
-3.8482542037963867,1.2562048435211182,-2.848641872406006,Atlantic Ocean
3.606041431427002,-2.400157928466797,-2.43180775642395,Pacific Ocean
-0.16576255857944489,-4.970027923583984,0.4015520215034485,Antartic
-0.7272906303405762,-4.928761959075928,-0.3155907094478607,Antartic
0.35977643728256226,3.5303499698638916,3.480912208557129,Asia
-0.9434528350830078,4.455827713012695,2.0166046619415283,Asia
3.5258045196533203,1.860483169555664,2.9463977813720703,Pacific Ocean
3.0822222232818604,-2.3352012634277344,3.1563258171081543,Oceania
-3.6882219314575195,3.290113925933838,-0.49936342239379883,Europa
3.0687015056610107,-0.6721370220184326,-3.822338819503784,Pacific Ocean
3.4233083724975586,1.9415266513824463,3.022642135620117,Pacific Ocean
2.7123608589172363,-0.09634960442781448,-4.1526103019714355,Pacific Ocean
4.3541669845581055,-0.24780499935150146,2.4117634296417236,Pacific Ocean
4.882768154144287,-1.0506842136383057,0.025007912889122963,Pacific Ocean
0.1037975549697876,-4.746045112609863,1.5281760692596436,Antartic
2.428619384765625,-1.096168041229248,4.223746299743652,Antartic
-3.4427266120910645,3.3240761756896973,1.3425978422164917,Europa
-2.753761053085327,1.018775463104248,4.0041937828063965,Indian Ocean
-2.5214388370513916,-4.286868095397949,-0.3643955886363983,Atlantic Ocean
-0.965816080570221,1.8609596490859985,-4.503117561340332,Central America
1.2170484066009521,-4.694385528564453,1.1617271900177002,Antartic
-4.665024280548096,-1.28853178024292,1.1727509498596191,Africa
4.5627946853637695,0.3622210621833801,-1.9006106853485107,Pacific Ocean
-1.3446000814437866,1.8458045721054077,4.419003963470459,Asia
-3.781282901763916,-3.14310359954834,-0.7009592652320862,Atlantic Ocean
-3.8783483505249023,2.9254987239837646,-1.1310172080993652,Atlantic Ocean
0.04073888063430786,-3.1213197708129883,-3.88592529296875,Pacific Ocean
3.678588390350342,-0.5237279534339905,-3.289261817932129,Pacific Ocean
-2.9616873264312744,-0.034641191363334656,3.9612951278686523,Indian Ocean
2.7277567386627197,3.9298529624938965,-1.4013606309890747,Pacific Ocean
1.218050479888916,3.922691822052002,2.814572811126709,Asia
3.9134023189544678,0.5939282178878784,-2.967532157897949,Pacific Ocean
0.39230552315711975,-1.0434014797210693,-4.836453437805176,Pacific Ocean
-3.2155637741088867,1.0515878200531006,3.63835072517395,Africa
-4.86833381652832,-0.91731858253479,0.31010374426841736,Atlantic Ocean
3.1917848587036133,1.823927640914917,-3.3573555946350098,Pacific Ocean
-1.9869401454925537,3.2038750648498535,-3.254333019256592,Atlantic Ocean
-3.688422918319702,2.7324769496917725,-1.9160441160202026,Atlantic Ocean
-0.9028904438018799,-4.833890438079834,0.8690286874771118,Antartic
3.7197916507720947,0.9495353698730469,3.1402478218078613,Pacific Ocean
-4.853787899017334,0.6368711590766907,0.7133815884590149,Africa
1.4099210500717163,1.2213890552520752,-4.608053684234619,Pacific Ocean
4.307844161987305,-0.23912036418914795,2.5100576877593994,Pacific Ocean
4.619585990905762,-1.6075359582901,-0.838970959186554,Pacific Ocean
-1.503580093383789,-3.9975168704986572,2.578972578048706,Indian Ocean
1.4675302505493164,-2.9318361282348633,-3.733426570892334,Pacific Ocean
1.116804838180542,-4.679342269897461,-1.3044135570526123,Pacific Ocean
-3.820030927658081,1.6392266750335693,2.7106430530548096,Africa
-2.5675806999206543,4.077813148498535,1.2450025081634521,Europa
0.6990954875946045,3.326995849609375,3.6319212913513184,Asia
-3.073819637298584,2.1351795196533203,3.2789204120635986,Asia
0.9205023050308228,0.36856579780578613,-4.863397598266602,Pacific Ocean
-4.033079147338867,-1.47536301612854,2.5077662467956543,Africa
3.0233635902404785,-2.219298839569092,3.2719759941101074,Oceania
1.0621345043182373,4.356975078582764,-2.172173500061035,North America
-3.4119977951049805,3.589094638824463,0.40545937418937683,Europa
1.5849111080169678,3.165205955505371,-3.48106050491333,North America
3.078434944152832,-3.8977434635162354,-0.37844356894493103,Pacific Ocean
1.9283159971237183,-4.157366752624512,-1.9700617790222168,Pacific Ocean
2.5701637268066406,-4.281911849975586,-0.06694864481687546,Pacific Ocean
-3.5747973918914795,-1.2628852128982544,3.2019691467285156,Africa
-1.8726493120193481,3.52286696434021,2.982328176498413,Asia
0.719348669052124,-4.878767490386963,0.7478581070899963,Antartic
0.8821806907653809,3.9216175079345703,2.9553279876708984,Asia
-4.344807147979736,-0.2151142954826355,2.4343619346618652,Africa
-3.560939311981201,-3.32790470123291,1.0491373538970947,Atlantic Ocean
3.352299213409424,-2.841620445251465,2.3252716064453125,Oceania
2.696237087249756,-1.8536808490753174,3.721451759338379,Oceania
2.721597194671631,0.03206593543291092,-4.1455230712890625,Pacific Ocean
-4.094748020172119,-1.6073977947235107,2.36714768409729,Africa
0.7881888151168823,-1.3351296186447144,-4.702596664428711,Pacific Ocean
-4.653324604034424,-0.219964861869812,1.6895339488983154,Africa
0.687348484992981,2.2267773151397705,-4.380881309509277,North America
0.2552376091480255,-3.2246832847595215,-3.7735934257507324,Pacific Ocean
1.0730937719345093,2.254096508026123,4.318231105804443,Asia
1.6060216426849365,1.6791530847549438,-4.388400554656982,Pacific Ocean
-3.463982582092285,2.4548187255859375,-2.562807321548462,Atlantic Ocean
3.608602523803711,3.4357690811157227,0.15910419821739197,Pacific Ocean
-3.2791543006896973,2.004441261291504,3.166001319885254,Asia
-0.19979435205459595,-4.204938888549805,-2.666757583618164,Pacific Ocean
-4.387566089630127,-0.5702038407325745,2.2495903968811035,Africa
-4.733368873596191,0.4855489730834961,-1.44489324092865,Atlantic Ocean
2.6458117961883545,4.233218193054199,-0.05459286645054817,Pacific Ocean
2.3401811122894287,1.3766827583312988,4.176033973693848,Pacific Ocean
-4.435613632202148,2.139469623565674,-0.5596684813499451,Africa
4.488856315612793,1.803356647491455,1.2237311601638794,Pacific Ocean
1.7225189208984375,4.477273464202881,-1.3413187265396118,North America
1.164015769958496,-2.0219645500183105,4.407089710235596,Indian Ocean
-4.135694980621338,-0.7378330230712891,2.6456215381622314,Africa
2.2453415393829346,0.5120682716369629,-4.397900104522705,Pacific Ocean
-1.42569899559021,-0.688720703125,4.7113518714904785,Indian Ocean
0.31170204281806946,4.932551383972168,-0.7093327641487122,Artic Ocean
-1.013269305229187,-4.8028883934021,-0.9300800561904907,Atlantic Ocean
1.8276515007019043,-4.158463478088379,2.045362949371338,Indian Ocean
3.7477517127990723,-0.08074350655078888,3.239982843399048,Oceania
2.778409719467163,2.4455742835998535,-3.305570125579834,Pacific Ocean
-3.9721531867980957,0.16147376596927643,2.947537660598755,Africa
-0.2993834614753723,-1.757166862487793,-4.63593864440918,Pacific Ocean
3.690322160720825,-3.3213229179382324,-0.29055190086364746,Pacific Ocean
4.822797775268555,1.0779595375061035,-0.42248478531837463,Pacific Ocean
0.2468845546245575,0.1113600879907608,-4.955841064453125,Pacific Ocean
-0.299241304397583,-4.977086067199707,-0.14544039964675903,Antartic
4.894326210021973,-0.21440839767456055,0.7141345739364624,Pacific Ocean
1.5603474378585815,-4.042458534240723,-2.455848455429077,Pacific Ocean
-4.463937282562256,-0.12830395996570587,2.1467559337615967,Africa
-3.7655348777770996,-1.1578049659729004,3.00134539604187,Africa
-3.3894333839416504,3.260305881500244,-1.60567045211792,Atlantic Ocean
2.1536865234375,-1.757028341293335,-4.125250339508057,Pacific Ocean
-3.070371150970459,-1.248091220855713,3.6809563636779785,Africa
4.701597213745117,-0.2911487817764282,-1.5729937553405762,Pacific Ocean
3.7724199295043945,0.546762228012085,3.1618220806121826,Pacific Ocean
-0.5399020314216614,-4.953240394592285,0.4066934585571289,Antartic
0.2886171042919159,4.962558269500732,0.46258774399757385,Artic Ocean
-0.4854356348514557,-3.208057165145874,-3.7568140029907227,Pacific Ocean
0.9805057644844055,-4.849260330200195,0.6474180817604065,Antartic
-2.5373599529266357,1.1458439826965332,-4.12575101852417,Atlantic Ocean
0.25376421213150024,2.961273431777954,3.9880876541137695,Asia
0.9400424957275391,-1.426931381225586,-4.6568827629089355,Pacific Ocean
1.6126666069030762,4.275819301605225,-2.000171422958374,North America
-0.6618267297744751,-4.313294887542725,-2.4284508228302,Pacific Ocean
4.439764976501465,1.9577736854553223,-1.1276068687438965,Pacific Ocean
3.366232395172119,-0.37158313393592834,3.645660638809204,Oceania
-1.0263359546661377,-2.249321222305298,-4.326460838317871,Pacific Ocean
2.7713847160339355,-1.1352704763412476,-3.9498796463012695,Pacific Ocean
-4.7540154457092285,1.2339321374893188,0.6129919290542603,Africa
4.217129707336426,-1.5515849590301514,2.1140060424804688,Pacific Ocean
-2.6634998321533203,1.735651969909668,-3.810640335083008,Atlantic Ocean
-2.256934642791748,4.370802879333496,0.7883683443069458,Europa
4.247793674468994,-0.9913142323493958,2.437074661254883,Pacific Ocean
-1.288483738899231,-2.1714675426483154,-4.29044771194458,Pacific Ocean
-0.906108021736145,-2.7084131240844727,-4.071971416473389,Pacific Ocean
3.4266250133514404,-3.4508614540100098,1.0888564586639404,Pacific Ocean
0.26343002915382385,-3.3133223056793213,3.700402021408081,Indian Ocean
2.232182741165161,-1.9994570016860962,3.979733467102051,Oceania
3.853930950164795,2.930927276611328,1.178523302078247,Pacific Ocean
-3.6519827842712402,3.0126776695251465,-1.4937587976455688,Atlantic Ocean
1.6493072509765625,1.0951082706451416,-4.546866416931152,Pacific Ocean
0.04124293848872185,-1.3552086353302002,4.795307159423828,Indian Ocean
-4.409753799438477,-0.9976449608802795,-2.0438144207000732,Atlantic Ocean
-2.519139289855957,-4.195333003997803,-0.930618941783905,Atlantic Ocean
-1.5180385112762451,0.6429511308670044,4.679853916168213,Indian Ocean
4.943190097808838,-0.13345666229724884,0.34297704696655273,Pacific Ocean
-2.6539926528930664,4.091987609863281,0.9843612313270569,Europa
0.4701113700866699,-4.943145275115967,0.5519493222236633,Antartic
1.2039738893508911,0.6625589728355408,-4.785669326782227,Pacific Ocean
1.5963678359985352,-2.448322296142578,-4.00627326965332,Pacific Ocean
0.14629259705543518,-4.720212936401367,1.5952657461166382,Antartic
2.2280282974243164,-2.4005126953125,3.762136936187744,Oceania
-3.212491750717163,1.527707576751709,3.47399640083313,Asia
-3.7235829830169678,-2.4443509578704834,-2.2348570823669434,Atlantic Ocean
0.898991584777832,3.2266905307769775,3.687208890914917,Asia
-0.05562733858823776,-4.903127670288086,0.91557776927948,Antartic
1.5668597221374512,-4.730125904083252,-0.15019671618938446,Pacific Ocean
3.967176914215088,2.955486297607422,0.448355495929718,Pacific Ocean
-3.6627631187438965,3.2047877311706543,-1.0628137588500977,Atlantic Ocean
-1.14342200756073,0.31465721130371094,4.837809085845947,Indian Ocean
3.2279205322265625,-3.355910539627075,-1.7940869331359863,Pacific Ocean
-1.6468334197998047,4.686302185058594,0.45425647497177124,Artic Ocean
-3.623788833618164,2.337583541870117,-2.4706521034240723,Atlantic Ocean
-0.09036897867918015,-1.2206103801727295,-4.826552391052246,Pacific Ocean
0.3238511383533478,-4.938846588134766,-0.6717895865440369,Antartic
2.787026882171631,-4.056576251983643,0.7931594848632812,Pacific Ocean
-2.887025833129883,2.1414551734924316,-3.4188461303710938,Atlantic Ocean
-2.504456043243408,3.937748908996582,1.7385902404785156,Europa
0.15117190778255463,-4.970283508300781,0.4035864472389221,Antartic
-3.439469814300537,3.1612019538879395,-1.6937587261199951,Atlantic Ocean
0.47277331352233887,4.4169158935546875,-2.2561898231506348,North America
4.289485931396484,-0.060673847794532776,2.5339818000793457,Pacific Ocean
0.22588929533958435,-2.726893901824951,-4.150285243988037,Pacific Ocean
-0.9129276275634766,-2.435061454772949,-4.237302303314209,Pacific Ocean
-1.4038337469100952,-0.8509138822555542,4.6964850425720215,Indian Ocean
-4.749210357666016,1.230920433998108,0.6559011340141296,Africa
1.1975650787353516,-3.9335997104644775,2.8064749240875244,Indian Ocean
0.6270779967308044,-4.95583963394165,-0.14063094556331635,Antartic
2.884464740753174,3.4923458099365234,-2.0534117221832275,Pacific Ocean
-3.0829615592956543,-2.7313618659973145,2.7854788303375244,Indian Ocean
-2.9330906867980957,1.8301873207092285,3.5524606704711914,Asia
-2.3441498279571533,-2.9574825763702393,-3.2307441234588623,Atlantic Ocean
-0.36843934655189514,-2.7682199478149414,-4.106387138366699,Pacific Ocean
3.704883098602295,3.336578607559204,-0.08567657321691513,Pacific Ocean
3.713813543319702,-3.008686065673828,-1.3528995513916016,Pacific Ocean
0.31242644786834717,1.6584246158599854,-4.674648284912109,Central America
3.262071371078491,-2.350576639175415,-2.929183006286621,Pacific Ocean
-3.6336803436279297,-2.3989932537078857,-2.396942377090454,Atlantic Ocean
-4.986361980438232,0.281283974647522,0.015050306916236877,Atlantic Ocean
2.6274983882904053,-3.970449686050415,1.49440336227417,Pacific Ocean
4.79503059387207,-0.9385350942611694,0.8447486758232117,Pacific Ocean
0.2425374835729599,-4.832612991333008,1.2303053140640259,Antartic
